"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:[word=""word""] within <doc (year=""2019"") />;Random sample:10000"
"Reference","Left","KWIC","Right"
"2019-04-29",", you are not dependent on search engines'' algorithms (rules) to drive traffic to a campaign landing page. </s><s> However, a","word","of caution: The landing page you use for your advertising campaign must be compelling enough to keep visitors there,"
"2019-04-30","currently no good word for NIMBYs that does not seem pejorative, and I don''t use the word as an insult, until we get a good","word",", I''ll call them Group X. One Group Xer gave the presentation a C+ The local housing lay of the land has Group Xers, equity"
"2019-05-01","all the game''s DLC and extras, hits the Nintendo Switch on May 10. </s><s> You can check out some Switch footage, below. </s><s> No","word","on when the Saints Row movie might roll into theaters. </s><s> F. Gary Gray is currently putting the finishing touches on Men in"
"2019-05-02",". </s><s> What do you suppose ""sperm"" ""3"" ""Mayo"" means? </s><s> Which reminds me: what does happen when a baker can''t fit the","word","""Cinco,"" and decides to use the number instead? </s><s> Well, as Reginald here found out, that depends on if the baker knows how"
"2019-05-02","Churchill, Speed decided to ''shoot his shot''. </s><s> He said:""You will never lack any sexual pleasure with me that''s my","word","don''t worry about the background I''m making a song I just finished recording my latest ""Akamu"" I record at home and that"
"2019-05-02","Rahul Gandhi, was chosen to inaugurate the building. </s><s> Now, busy with the Lok Sabha elections, Rahul Gandhi has given his","word","to the district Congress leaders to inaugurate the building after the polls. </s><s> The newly renovated headquarters, next"
"2019-05-02","traffic is so substantial that food trucks have apparently begun setting up shop around the parking lot. </s><s> There''s no","word","yet on when the memorial will be taken down. </s><s> Car backfire determined as cause of school lockdown in Ottawa County </s><s> (This"
"2019-05-03","dress size'' or ''I''m going to be on a boat and I want to be able to get into my Speedos'',"" he says. </s><s> ""Some people use the ''peach''","word","-- they want to put muscle on their glutes, to be strong, rather than skinny."" </s><s> But doesn''t it all come down to the same"
"2019-05-03","character. </s><s> Some jumped all over his back because of his hiring of Turner and his colored past, but he''s stuck to his","word",", for the most part. </s><s> This can especially be seen with the 10 picks he brought in last weekend. </s><s> There was a troubling"
"2019-05-05","closer to the village and its constant flow of pedestrian traffic -- something that, according to the prevailing","word","on the street, has long been opposed by Whistler''s bar and restaurant sector. </s><s> We all know that old adage about"
"2019-05-07","statement. </s><s> The City will provide other in-kind contributions as outlined in the MOU. </s><s> Moore voiced her objection to the","word","""essential"" being used of non-essential groups'' and their services, however worthy and important they may be. </s><s> A"
"2019-05-08","out the types of reactions of the Islamic Republic of Iran. </s><s> Currently, the Islamic Republic of Iran has said it final","word","to the member states and the international community. </s><s> We entered nuclear talks with goodwill, made an agreement with"
"2019-05-10","Moon"" spacecraft. </s><s> But Musk''s screenshot of the article appeared to be altered. </s><s> Instead of reading ""Blue Moon,"" the","word","""moon"" was crossed out and the word ""balls"" was added in. </s><s> This is not the first time Musk has taken a swipe at Bezos. </s><s> Last"
"2019-05-15","response when we sink into despair is to pray and to meditate as best as our clouded minds permit on his living and active","word","(Philippians 4:6; James 1:5; Hebrews 4:12). </s><s> When we kneel before our Lord in humility and supplication, and with palms"
"2019-05-16",", and the ad said: ""Breast cancer is contagious. </s><s> It touches the whole family..."" </s><s> Those who complained said using the","word","contagious ""was misleading and played on fear"", while the foundation said the aim was to talk about the wider effects of"
"2019-05-16","to talk about the wider effects of cancer in order to encourage women to have free mammograms. </s><s> After the complaints, the","word","""contagious"" was removed from the ads. </s><s> Bras were the subject of the TV ad which took third place in the complaints"
"2019-05-19",". </s><s> Maybe they can learn why this country belongs to us all. </s><s> We will ensure you do not rest in peace. </s><s> Mwatikwana </s><s> Final","word",". </s><s> This election''s success will be measured by the ability of Malawians to send DPP packing. </s><s> On a lighter touch, Please,"
"2019-05-20","fees after Brexit, others have made no such promise, and even those that have are under no obligation to keep their","word",". </s><s> ""There''s still huge uncertainty about what Brexit will mean for mobile roaming charges,"" said Steve Nowottny of the"
"2019-05-20",", fans can look forward to more fun and exciting adventures with professor Hulk and fat Thor. </s><s> Currently, there is no","word","on when we will see Thor and Hulk again, but many Marvel fans are hoping to see the two reunite on the big screen in the"
"2019-05-22","to the team at LVMH in Europe - and perhaps also to oversee the launch of Fenty Beauty at high street chain Boots. </s><s> The","word","''Fenty'' is now synonymous with the star''s business ventures, but it''s not immediately clear why the name was chosen. </s>"
"2019-05-22","all, consumers don''t buy one phone for voice calls and one for video chats, and they don''t have two separate laptops for","word","processing and spreadsheets. </s><s> What that convergence will actually look like is a lot harder to fathom, especially as"
"2019-05-23",", secretary of the Northwoods League Foundation, gave credit to the Border Cats for their role in ""putting out the","word",", and obtaining applications, or identifying deserving organizations."" </s><s> Hoover said the goal of the foundation, and"
"2019-05-23","that the ALC may have received for non-farm-use cannabis production since February. </s><s> The UBCM is also still waiting for","word","on a revenue sharing formula with the province and local governments for legal cannabis sales. </s><s> The B.C. Liquor"
"2019-05-24","AIDS research </s><s> Nurse Graduates From University Where He Once Worked as a Janitor </s><s> The 29-year-old could barely speak a","word","of English when he moved to New York from the Dominican Republic with his mother, Good Morning America reported. </s><s> At the"
"2019-05-25","Malawi again so that Malawi and Malawians can begin thriving,"" she added. </s><s> She however did not complete without a","word","to Malawians at large. </s><s> ""My last word (for now) dearest Friends, Brothers and Sisters, there is only one Malawi. </s><s> Let''s"
"2019-05-26","sort of rotated? </s><s> Just to clarify when you said clean out for Fred, he had surgery? </s><s> ""I don''t know if it was a scope or what the","word","is, but yes it wasn''t an antibiotic or anything. </s><s> There was some tool used."" </s><s> You guys have made some moves at tight end. </s><s> How"
"2019-06-01","from its etymology, from the late Latin forasticus, ""belonging outside,"" from foras, ""out of doors."" </s><s> Farouche is a","word","for someone we have determined to be an outsider. </s><s> Example: From Frances Fitzgerald, ""Annals of war,"" in The New Yorker,"
