"corpus","preloaded/trends_en"
"subcorpus","-"
"concordance size","10000"
"query","Query:alemma,[word=""natural""];Random sample:10000"
"Reference","Left","KWIC","Right"
"2017-09-12","on electricity powered primarily from natural gas, delivered through pipelines. </s><s> Editors continue to ignore that","natural","gas use for electricity generation has doubled in New Jersey since 2005. </s><s> That rise ties directly to a 13 percent drop in"
"2017-09-14","<s> ATLANTA -- Irma''s deadly rampage is over but authorities say the risk of deaths and injuries rises significantly after","natural","disasters. </s><s> The U.S. Centers for Disease Control and Prevention says all kinds of hazards can endanger storm survivors"
"2017-09-19","Pakistani cricketer Javed Miandad. </s><s> Saheeda - Not much is known about Saeeda apart from the fact that she succumbed to a","natural","death. </s><s> Noora-ul-Haq - fled Mumbai and left for the Middle East in 1989, around the time Dawood''s family was fleeing"
"2017-10-11","against calling it human-like. </s><s> Instead of trying to make bots act like humans, the key is creating a bot that feels","natural","to interact with and has a fluidity with its language. </s><s> Under the hood, chatbots are similar to traditional programs. </s>"
"2017-11-15","our wreath had body, color, and a touch of ""pow!"" </s><s> Adding those elements was all it took to complement our wreath''s","natural","beauty and bring it to the next level -- and the same ideas apply to any type. </s><s> For a pine wreath, try long, colorful"
"2017-11-20","a configuration file and select the ''build'' function), and anything in between. </s><s> They can be specified as statements in","natural","language, as drawn figures, as detailed mathematical formulas, and as a combination of them all. </s><s> The variation and"
"2017-11-22","any in Louisville; you had to travel kind of far to have that experience. </s><s> I had always worked in restaurants, so it was a","natural","progression to owning my own."" </s><s> Rowland spent a long time planning The Sword and the Scone ""I worked for two years with the"
"2017-11-25","Disney-fied peers, Lovato can really sing...[ </s><s> and it''s] refreshing [she doesn''t need Auto-Tune] to mask any lack of","natural","ability."" </s><s> Upon working with Lovato on her third studio album, Unbroken, Ryan Tedder stated, ""Demi blew me out of the"
"2017-11-29","I didn''t think he would be interested so soon, but to know Carlos is to know that the loves players and helping them. </s><s> He is a","natural","connector of people, so I can see how he would be drawn to the position."" </s><s> Beltran, a Yankee from 2014 to 2016, when he was"
"2017-12-01","independence, not a single agricultural problem - inadequate capital (finance and machinery), post harvest losses,","natural","phenomena, poor infrastructure, poor seedlings, inadequate extension services, etc has been solved. </s><s> This, I"
"2017-12-29","Inc (NYSE:FCX) has spent most of the last few years working itself back from an ill-timed investment in the oil and","natural","gas industry. </s><s> By the start of 2017, however, it was starting to make material progress in this effort. </s><s> But just as it was"
"2018-01-05",", the community was not devastated by the fire. </s><s> The city suggests posting photos on social media of clear skies and the","natural","beauty of Santa Barbara. </s><s> Let friends and colleagues know Santa Barbara has returned to normal and their visits are"
"2018-01-15","them in an instant. </s><s> They''ve just got to be smart enough to figure out how to install those plug-ins. </s><s> Write your content in","natural","language, trying to be as clear as possible. </s><s> You don''t have to dumb it down, and you certainly shouldn''t smarten it up. </s>"
"2018-01-19","store customers by 365 by Whole Foods Markets. </s><s> Feedback effects should be strong, because Whole Foods maintains its","natural","food concept while adding affordability and value-for-money memory associations to the parent brand name. </s>"
"2018-01-23","conditions and how you can build in resilience for the future,"" he said. </s><s> ""I''ll be looking somewhere between where the","natural","environment is impacting their built environment most."" </s><s> Student Siedah Gibson-Laurencin said she feels she has a"
"2018-01-25","<s> My videos are for en... </s><s> $150M natural gas processing plant planned in North Dakota </s><s> BISMARCK, N.D. (AP) -- A $150 million","natural","gas processing plant is planned in western North Dakota, bringing to four the number of projects proposed to capture"
"2018-01-31",", Minnesota Energy Resources filed a rate case with the Minnesota Public Utilities Commission. </s><s> We''re seeking to raise","natural","gas base rates by $12.6 million or approximately 5%. </s><s> On November 21st of last year, the commission approved that"
"2018-02-26","alongside more practical, space saving furniture. </s><s> They utilize neutral color schemes to play on their abundance of","natural","lighting, while at the same time giving a splash of green in the form of live houseplants that improve air quality. </s>"
"2018-02-27","and has failed in the past. </s><s> Co-tenancy has been flowing through the legislative process with the support of","natural","gas companies and also mineral rights and land owners. </s><s> ""The concept of a broad, omnibus natural gas bill including"
"2018-03-02","one. </s><s> So if you did any of the above in 2017, you really had your work cut out for you! </s><s> Between all of the upheavals and","natural","disasters sweeping across our fine nation, real estate became an even trickier game than usual. </s><s> The Best Real Estate"
"2018-03-10","China''s long game towards global pre-eminence. </s><s> Geologists say the Arctic possesses 30% of the world''s undiscovered","natural","gas and 13% of its undiscovered oil reserves. </s><s> But no one can really quantify how much the global ""undiscovered"""
"2018-04-17","travel. </s><s> Our son never attended summer hockey camps. </s><s> He never went to the developmental programs. </s><s> Yet he had a lot of","natural","athletic ability that he developed by playing lots of different sports -- baseball, basketball, and football."" </s><s> All"
"2018-05-02","out from Moscow and European Russia across seven time zones to the Pacific edge of Asia. </s><s> Survivor of revolution, wars,","natural","calamities and extreme weather, this historic iron way provides access to both contemporary metropolises and"
"2018-05-03","than 5,000 courses taught in the College span topics from art and theatre to religion, philosophy, sociology and the","natural","sciences. </s><s> Faculty conduct research around the world, and research on the undergraduate and graduate level is"
